Date,Currency,Optimal Risk Weight,Std Dev,Expected Return,Optimal DV01,Portfolio Volatility,1-Day Change,T-Costs,1D Gross Return,1D Net Return,Cumulative Gross Return,Cumulative Net Return,DV01 Portfolio Volatility
2013-01-01,CLP,-7384.18,76,-1.12,-96.7,15000.0,-7384.18,193.41,0.0,-193.41,0.0,-193.41,16146.0
2013-01-01,CNY,-6044.68,68,-1.67,-89.14,15000.0,-6044.68,89.14,0.0,-89.14,0.0,-89.14,16146.0
2013-01-01,COP,5875.75,76,1.45,77.74,15000.0,5875.75,233.22,-0.0,-233.22,0.0,-233.22,16146.0
2013-01-01,CZK,5658.37,39,1.6,145.21,15000.0,5658.37,217.81,0.0,-217.81,0.0,-217.81,16146.0
2013-01-01,HUF,2948.98,104,1.83,28.25,15000.0,2948.98,84.74,0.0,-84.74,0.0,-84.74,16146.0
2013-01-01,INR,4097.99,56,0.8,72.61,15000.0,4097.99,145.22,0.0,-145.22,0.0,-145.22,16146.0
2013-01-01,ILS,5254.07,54,1.67,97.15,15000.0,5254.07,194.31,0.0,-194.31,0.0,-194.31,16146.0
2013-01-01,KRW,0.0,57,0.72,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16146.0
2013-01-01,MXN,-4542.75,46,-0.83,-98.86,15000.0,-4542.75,98.86,-0.0,-98.86,0.0,-98.86,16146.0
2013-01-01,PLN,5416.93,67,2.35,81.29,15000.0,5416.93,121.93,-0.0,-121.93,0.0,-121.93,16146.0
2013-01-01,ZAR,2835.43,66,0.91,42.89,15000.0,2835.43,64.34,0.0,-64.34,0.0,-64.34,16146.0
2013-01-02,CLP,-7384.18,76,-1.15,-97.08,15000.0,0.0,0.0,426.11,426.11,426.11,232.7,16140.0
2013-01-02,CNY,-6044.68,67,-1.69,-89.57,15000.0,0.0,0.0,582.6,582.6,582.6,493.46,16140.0
2013-01-02,COP,5875.75,75,1.47,78.04,15000.0,0.0,0.0,179.64,179.64,179.64,-53.58,16140.0
2013-01-02,CZK,5658.37,39,1.58,145.68,15000.0,0.0,0.0,-530.44,-530.44,-530.44,-748.25,16140.0
2013-01-02,HUF,2948.98,104,1.84,28.34,15000.0,0.0,0.0,166.14,166.14,166.14,81.39,16140.0
