Date,Currency,Optimal Risk Weight,Std Dev,Expected Return,Optimal DV01,Portfolio Volatility,1-Day Change,T-Costs,1D Gross Return,1D Net Return,Cumulative Gross Return,Cumulative Net Return,DV01 Portfolio Volatility
2013-01-01,CLP,-7406.41,76,-1.12,-97.0,15000.0,-7406.41,193.99,0.0,-193.99,0.0,-193.99,16150.0
2013-01-01,CNY,-6034.52,68,-1.67,-88.99,15000.0,-6034.52,88.99,0.0,-88.99,0.0,-88.99,16150.0
2013-01-01,COP,5881.2,76,1.45,77.81,15000.0,5881.2,233.44,-0.0,-233.44,0.0,-233.44,16150.0
2013-01-01,CZK,5655.74,39,1.59,145.14,15000.0,5655.74,217.71,0.0,-217.71,0.0,-217.71,16150.0
2013-01-01,HUF,2947.16,104,1.83,28.23,15000.0,2947.16,84.69,0.0,-84.69,0.0,-84.69,16150.0
2013-01-01,INR,4103.77,56,0.79,72.71,15000.0,4103.77,145.42,0.0,-145.42,0.0,-145.42,16150.0
2013-01-01,ILS,5263.46,54,1.66,97.33,15000.0,5263.46,194.65,0.0,-194.65,0.0,-194.65,16150.0
2013-01-01,KRW,0.0,57,0.71,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16150.0
2013-01-01,MXN,-4551.94,46,-0.84,-99.06,15000.0,-4551.94,99.06,-0.0,-99.06,0.0,-99.06,16150.0
2013-01-01,PLN,5404.12,67,2.34,81.1,15000.0,5404.12,121.64,-0.0,-121.64,0.0,-121.64,16150.0
2013-01-01,ZAR,2836.82,66,0.9,42.91,15000.0,2836.82,64.37,0.0,-64.37,0.0,-64.37,16150.0
2013-01-02,CLP,-7406.41,76,-1.15,-97.37,15000.0,0.0,0.0,427.4,427.4,427.4,233.4,16144.0
2013-01-02,CNY,-6034.52,67,-1.69,-89.42,15000.0,0.0,0.0,581.62,581.62,581.62,492.63,16144.0
2013-01-02,COP,5881.2,75,1.46,78.11,15000.0,0.0,0.0,179.81,179.81,179.81,-53.63,16144.0
2013-01-02,CZK,5655.74,39,1.57,145.62,15000.0,0.0,0.0,-530.19,-530.19,-530.19,-747.9,16144.0
2013-01-02,HUF,2947.16,104,1.83,28.32,15000.0,0.0,0.0,166.03,166.03,166.03,81.34,16144.0
2013-01-02,INR,4103.77,56,0.82,72.97,15000.0,0.0,0.0,-14.32,-14.32,-14.32,-159.75,16144.0
2013-01-02,ILS,5263.46,54,1.65,97.53,15000.0,0.0,0.0,-499.69,-499.69,-499.69,-694.34,16144.0
2013-01-02,KRW,0.0,57,0.71,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16144.0
2013-01-02,MXN,-4551.94,46,-0.82,-99.58,15000.0,0.0,0.0,-110.98,-110.98,-110.98,-210.03,16144.0
2013-01-02,PLN,5404.12,67,2.29,80.59,15000.0,0.0,0.0,-589.65,-589.65,-589.65,-711.3,16144.0
2013-01-02,ZAR,2836.82,66,0.9,43.15,15000.0,0.0,0.0,15.61,15.61,15.61,-48.76,16144.0
2013-01-03,CLP,-7406.41,76,-1.17,-97.86,15000.0,0.0,0.0,48.05,48.05,475.45,281.46,16107.0
2013-01-03,CNY,-6034.52,67,-1.71,-89.8,15000.0,0.0,0.0,15.72,15.72,597.34,508.35,16107.0
2013-01-03,COP,5881.2,75,1.49,78.49,15000.0,0.0,0.0,260.0,260.0,439.8,206.37,16107.0
2013-01-03,CZK,5655.74,39,1.55,146.0,15000.0,0.0,0.0,-136.38,-136.38,-666.58,-884.29,16107.0
2013-01-03,HUF,2947.16,103,1.83,28.48,15000.0,0.0,0.0,50.34,50.34,216.38,131.68,16107.0
2013-01-03,INR,4103.77,56,0.85,73.23,15000.0,0.0,0.0,-22.98,-22.98,-37.3,-182.73,16107.0
2013-01-03,ILS,5263.46,54,1.62,97.32,15000.0,0.0,0.0,-149.41,-149.41,-649.1,-843.75,16107.0
2013-01-03,KRW,0.0,57,0.73,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16107.0
2013-01-03,MXN,-4551.94,45,-0.84,-100.1,15000.0,0.0,0.0,278.18,278.18,167.21,68.15,16107.0
2013-01-03,PLN,5404.12,68,2.24,79.03,15000.0,0.0,0.0,-554.55,-554.55,-1144.2,-1265.85,16107.0
2013-01-03,ZAR,2836.82,65,0.89,43.33,15000.0,0.0,0.0,-148.08,-148.08,-132.46,-196.83,16107.0
2013-01-04,CLP,-7406.41,75,-1.19,-98.42,15000.0,0.0,0.0,-105.32,-105.32,370.13,176.14,15892.0
2013-01-04,CNY,-6034.52,67,-1.74,-89.75,15000.0,0.0,0.0,543.67,543.67,1141.01,1052.02,15892.0
2013-01-04,COP,5881.2,80,1.61,73.07,15000.0,0.0,0.0,2955.6,2955.6,3395.41,3161.97,15892.0
2013-01-04,CZK,5655.74,39,1.53,146.05,15000.0,0.0,0.0,-176.16,-176.16,-842.74,-1060.44,15892.0
2013-01-04,HUF,2947.16,103,1.81,28.48,15000.0,0.0,0.0,-421.96,-421.96,-205.58,-290.27,15892.0
2013-01-04,INR,4103.77,56,0.83,73.62,15000.0,0.0,0.0,-347.56,-347.56,-384.86,-530.28,15892.0
2013-01-04,ILS,5263.46,55,1.58,96.03,15000.0,0.0,0.0,-473.57,-473.57,-1122.67,-1317.32,15892.0
2013-01-04,KRW,0.0,56,0.75,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,15892.0
2013-01-04,MXN,-4551.94,45,-0.89,-100.37,15000.0,0.0,0.0,299.52,299.52,466.72,367.67,15892.0
2013-01-04,PLN,5404.12,70,2.18,77.19,15000.0,0.0,0.0,-210.61,-210.61,-1354.81,-1476.45,15892.0
2013-01-04,ZAR,2836.82,66,0.86,43.31,15000.0,0.0,0.0,-198.46,-198.46,-330.92,-395.29,15892.0
2013-01-07,CLP,-7406.41,75,-1.2,-98.98,15000.0,0.0,0.0,7.06,7.06,377.19,183.2,15901.0
2013-01-07,CNY,-6034.52,67,-1.76,-90.02,15000.0,0.0,0.0,-325.25,-325.25,815.76,726.77,15901.0
2013-01-07,COP,5881.2,80,1.62,73.39,15000.0,0.0,0.0,-2452.18,-2452.18,943.22,709.78,15901.0
2013-01-07,CZK,5655.74,39,1.52,146.06,15000.0,0.0,0.0,354.78,354.78,-487.96,-705.67,15901.0
2013-01-07,HUF,2947.16,103,1.79,28.52,15000.0,0.0,0.0,-12.8,-12.8,-218.38,-303.07,15901.0
2013-01-07,INR,4103.77,55,0.83,74.05,15000.0,0.0,0.0,121.39,121.39,-263.47,-408.89,15901.0
2013-01-07,ILS,5263.46,55,1.55,95.19,15000.0,0.0,0.0,134.38,134.38,-988.28,-1182.94,15901.0
2013-01-07,KRW,0.0,56,0.75,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,15901.0
2013-01-07,MXN,-4551.94,45,-0.9,-100.92,15000.0,0.0,0.0,-357.96,-357.96,108.77,9.71,15901.0
2013-01-07,PLN,5404.12,71,2.13,76.0,15000.0,0.0,0.0,132.04,132.04,-1222.77,-1344.42,15901.0
2013-01-07,ZAR,2836.82,65,0.85,43.48,15000.0,0.0,0.0,157.45,157.45,-173.48,-237.85,15901.0
2013-01-08,CLP,-7406.41,74,-1.21,-99.55,15000.0,0.0,0.0,-51.36,-51.36,325.83,131.84,15912.0
2013-01-08,CNY,-6034.52,67,-1.76,-90.49,15000.0,0.0,0.0,-325.67,-325.67,490.09,401.1,15912.0
2013-01-08,COP,5881.2,81,1.65,73.0,15000.0,0.0,0.0,738.0,738.0,1681.23,1447.79,15912.0
2013-01-08,CZK,5655.74,39,1.51,146.38,15000.0,0.0,0.0,149.75,149.75,-338.21,-555.92,15912.0
2013-01-08,HUF,2947.16,103,1.77,28.61,15000.0,0.0,0.0,103.77,103.77,-114.61,-199.3,15912.0
2013-01-08,INR,4103.77,55,0.8,74.09,15000.0,0.0,0.0,-320.23,-320.23,-583.7,-729.12,15912.0
2013-01-08,ILS,5263.46,55,1.53,95.09,15000.0,0.0,0.0,372.83,372.83,-615.46,-810.11,15912.0
2013-01-08,KRW,0.0,56,0.77,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,15912.0
2013-01-08,MXN,-4551.94,45,-0.88,-101.47,15000.0,0.0,0.0,-264.56,-264.56,-155.79,-254.85,15912.0
2013-01-08,PLN,5404.12,71,2.11,75.96,15000.0,0.0,0.0,617.96,617.96,-604.81,-726.45,15912.0
2013-01-08,ZAR,2836.82,65,0.85,43.69,15000.0,0.0,0.0,103.25,103.25,-70.23,-134.6,15912.0
2013-01-09,CLP,-7406.41,74,-1.21,-99.95,15000.0,0.0,0.0,-282.16,-282.16,43.68,-150.31,15986.0
