Date,Currency,Optimal Risk Weight,Std Dev,Expected Return,Optimal DV01,Portfolio Volatility,1-Day Change,T-Costs,1D Gross Return,1D Net Return,Cumulative Gross Return,Cumulative Net Return,DV01 Portfolio Volatility
2013-01-01,CLP,-7353.64,76,-1.12,-96.3,15000.0,-7353.64,192.61,0.0,-192.61,0.0,-192.61,16141.0
2013-01-01,CNY,-6058.33,68,-1.68,-89.34,15000.0,-6058.33,89.34,0.0,-89.34,0.0,-89.34,16141.0
2013-01-01,COP,5868.33,76,1.46,77.64,15000.0,5868.33,232.93,-0.0,-232.93,0.0,-232.93,16141.0
2013-01-01,CZK,5662.12,39,1.61,145.3,15000.0,5662.12,217.95,0.0,-217.95,0.0,-217.95,16141.0
2013-01-01,HUF,2951.51,104,1.85,28.27,15000.0,2951.51,84.82,0.0,-84.82,0.0,-84.82,16141.0
2013-01-01,INR,4089.91,56,0.8,72.47,15000.0,4089.91,144.93,0.0,-144.93,0.0,-144.93,16141.0
2013-01-01,ILS,5241.19,54,1.68,96.92,15000.0,5241.19,193.83,0.0,-193.83,0.0,-193.83,16141.0
2013-01-01,KRW,0.0,57,0.73,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16141.0
2013-01-01,MXN,-4529.66,46,-0.83,-98.57,15000.0,-4529.66,98.57,-0.0,-98.57,0.0,-98.57,16141.0
2013-01-01,PLN,5434.77,67,2.37,81.56,15000.0,5434.77,122.33,-0.0,-122.33,0.0,-122.33,16141.0
2013-01-01,ZAR,2833.36,66,0.92,42.86,15000.0,2833.36,64.29,0.0,-64.29,0.0,-64.29,16141.0
2013-01-02,CLP,-7353.64,76,-1.15,-96.68,15000.0,0.0,0.0,424.35,424.35,424.35,231.74,16135.0
2013-01-02,CNY,-6058.33,67,-1.7,-89.77,15000.0,0.0,0.0,583.92,583.92,583.92,494.57,16135.0
2013-01-02,COP,5868.33,75,1.48,77.94,15000.0,0.0,0.0,179.42,179.42,179.42,-53.51,16135.0
2013-01-02,CZK,5662.12,39,1.59,145.78,15000.0,0.0,0.0,-530.79,-530.79,-530.79,-748.75,16135.0
2013-01-02,HUF,2951.51,104,1.85,28.36,15000.0,0.0,0.0,166.28,166.28,166.28,81.46,16135.0
2013-01-02,INR,4089.91,56,0.83,72.72,15000.0,0.0,0.0,-14.27,-14.27,-14.27,-159.21,16135.0
2013-01-02,ILS,5241.19,54,1.66,97.12,15000.0,0.0,0.0,-497.58,-497.58,-497.58,-691.41,16135.0
2013-01-02,KRW,0.0,57,0.73,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16135.0
2013-01-02,MXN,-4529.66,46,-0.82,-99.09,15000.0,0.0,0.0,-110.43,-110.43,-110.43,-209.01,16135.0
2013-01-02,PLN,5434.77,67,2.33,81.05,15000.0,0.0,0.0,-593.0,-593.0,-593.0,-715.33,16135.0
2013-01-02,ZAR,2833.36,66,0.92,43.1,15000.0,0.0,0.0,15.59,15.59,15.59,-48.7,16135.0
