Date,Currency,Optimal Risk Weight,Std Dev,Expected Return,Optimal DV01,Portfolio Volatility,1-Day Change,T-Costs,1D Gross Return,1D Net Return,Cumulative Gross Return,Cumulative Net Return,DV01 Portfolio Volatility
2013-01-01,CLP,-7161.39,76,-1.11,-93.79,15000.0,-7161.39,187.57,0.0,-187.57,0.0,-187.57,16108.0
2013-01-01,CNY,-6135.28,68,-1.73,-90.48,15000.0,-6135.28,90.48,0.0,-90.48,0.0,-90.48,16108.0
2013-01-01,COP,5822.59,76,1.52,77.04,15000.0,5822.59,231.11,-0.0,-231.11,0.0,-231.11,16108.0
2013-01-01,CZK,5689.83,39,1.71,146.01,15000.0,5689.83,219.02,0.0,-219.02,0.0,-219.02,16108.0
2013-01-01,HUF,2967.83,104,1.93,28.43,15000.0,2967.83,85.29,0.0,-85.29,0.0,-85.29,16108.0
2013-01-01,INR,4034.3,56,0.85,71.48,15000.0,4034.3,142.96,0.0,-142.96,0.0,-142.96,16108.0
2013-01-01,ILS,5160.27,54,1.75,95.42,15000.0,5160.27,190.84,0.0,-190.84,0.0,-190.84,16108.0
2013-01-01,KRW,0.0,57,0.8,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16108.0
2013-01-01,MXN,-4434.69,46,-0.83,-96.51,15000.0,-4434.69,96.51,-0.0,-96.51,0.0,-96.51,16108.0
2013-01-01,PLN,5554.01,67,2.51,83.34,15000.0,5554.01,125.02,-0.0,-125.02,0.0,-125.02,16108.0
2013-01-01,ZAR,2816.28,66,0.99,42.6,15000.0,2816.28,63.9,0.0,-63.9,0.0,-63.9,16108.0
2013-01-02,CLP,-7161.39,76,-1.14,-94.15,15000.0,0.0,0.0,413.26,413.26,413.26,225.68,16102.0
2013-01-02,CNY,-6135.28,67,-1.75,-90.91,15000.0,0.0,0.0,591.33,591.33,591.33,500.86,16102.0
2013-01-02,COP,5822.59,75,1.54,77.33,15000.0,0.0,0.0,178.02,178.02,178.02,-53.09,16102.0
2013-01-02,CZK,5689.83,39,1.69,146.49,15000.0,0.0,0.0,-533.39,-533.39,-533.39,-752.41,16102.0
2013-01-02,HUF,2967.83,104,1.93,28.52,15000.0,0.0,0.0,167.2,167.2,167.2,81.91,16102.0
2013-01-02,INR,4034.3,56,0.87,71.73,15000.0,0.0,0.0,-14.08,-14.08,-14.08,-157.04,16102.0
