Date,Currency,Optimal Risk Weight,Std Dev,Expected Return,Optimal DV01,Portfolio Volatility,1-Day Change,T-Costs,1D Gross Return,1D Net Return,Cumulative Gross Return,Cumulative Net Return,DV01 Portfolio Volatility
2013-01-01,CLP,6829.94,76,0.96,89.45,15000.0,6829.94,178.89,0.0,-178.89,0.0,-178.89,15327.0
2013-01-01,CNY,-11035.49,68,-0.58,-162.74,15000.0,-11035.49,162.74,0.0,-162.74,0.0,-162.74,15327.0
2013-01-01,COP,6588.5,76,1.06,87.17,15000.0,6588.5,261.51,-0.0,-261.51,0.0,-261.51,15327.0
2013-01-01,CZK,0.0,39,0.82,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,15327.0
2013-01-01,HUF,3174.13,104,0.6,30.4,15000.0,3174.13,91.21,0.0,-91.21,0.0,-91.21,15327.0
2013-01-01,INR,0.0,56,0.46,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,15327.0
2013-01-01,ILS,0.0,54,0.71,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,15327.0
2013-01-01,KRW,3927.72,57,0.92,69.08,15000.0,3927.72,103.62,-0.0,-103.62,0.0,-103.62,15327.0
2013-01-01,MXN,0.0,46,0.58,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,15327.0
2013-01-01,PLN,4077.99,67,0.97,61.2,15000.0,4077.99,91.79,-0.0,-91.79,0.0,-91.79,15327.0
2013-01-01,ZAR,2553.45,66,0.98,38.62,15000.0,2553.45,57.94,0.0,-57.94,0.0,-57.94,15327.0
2013-01-02,CLP,6829.94,76,0.95,89.79,15000.0,0.0,0.0,-394.13,-394.13,-394.13,-573.02,16425.0
2013-01-02,CNY,-11035.49,67,-0.26,-163.52,15000.0,0.0,0.0,1063.63,1063.63,1063.63,900.89,16425.0
2013-01-02,COP,6588.5,75,1.02,87.5,15000.0,0.0,0.0,201.43,201.43,201.43,-60.08,16425.0
2013-01-02,CZK,3476.95,39,0.87,89.52,15000.0,3476.95,134.28,-0.0,-134.28,0.0,-134.28,16425.0
2013-01-02,HUF,3174.13,104,0.57,30.5,15000.0,0.0,0.0,178.82,178.82,178.82,87.6,16425.0
2013-01-02,INR,0.0,56,0.49,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16425.0
2013-01-02,ILS,0.0,54,0.71,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16425.0
2013-01-02,KRW,3927.72,57,0.95,69.42,15000.0,0.0,0.0,-52.86,-52.86,-52.86,-156.49,16425.0
