Date,Currency,Optimal Risk Weight,Std Dev,Expected Return,Optimal DV01,Portfolio Volatility,1-Day Change,T-Costs,1D Gross Return,1D Net Return,Cumulative Gross Return,Cumulative Net Return,DV01 Portfolio Volatility
2013-01-01,CLP,6687.99,76,1.09,87.59,15000.0,6687.99,175.17,0.0,-175.17,0.0,-175.17,16128.0
2013-01-01,CNY,-9438.98,68,-0.43,-139.2,15000.0,-9438.98,139.2,0.0,-139.2,0.0,-139.2,16128.0
2013-01-01,COP,6925.67,76,1.21,91.63,15000.0,6925.67,274.9,-0.0,-274.9,0.0,-274.9,16128.0
2013-01-01,CZK,3245.49,39,0.97,83.29,15000.0,3245.49,124.93,0.0,-124.93,0.0,-124.93,16128.0
2013-01-01,HUF,4216.75,104,0.76,40.39,15000.0,4216.75,121.18,0.0,-121.18,0.0,-121.18,16128.0
2013-01-01,INR,0.0,56,0.54,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16128.0
2013-01-01,ILS,0.0,54,0.67,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16128.0
2013-01-01,KRW,3682.35,57,1.05,64.77,15000.0,3682.35,97.15,-0.0,-97.15,0.0,-97.15,16128.0
2013-01-01,MXN,0.0,46,0.73,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16128.0
2013-01-01,PLN,3861.17,67,1.13,57.94,15000.0,3861.17,86.91,-0.0,-86.91,0.0,-86.91,16128.0
2013-01-01,ZAR,2612.26,66,1.1,39.51,15000.0,2612.26,59.27,0.0,-59.27,0.0,-59.27,16128.0
2013-01-02,CLP,6687.99,76,1.08,87.93,15000.0,0.0,0.0,-385.94,-385.94,-385.94,-561.11,16130.0
2013-01-02,CNY,-9438.98,67,-0.16,-139.86,15000.0,0.0,0.0,909.75,909.75,909.75,770.56,16130.0
2013-01-02,COP,6925.67,75,1.16,91.98,15000.0,0.0,0.0,211.74,211.74,211.74,-63.15,16130.0
2013-01-02,CZK,3245.49,39,1.01,83.56,15000.0,0.0,0.0,-304.25,-304.25,-304.25,-429.18,16130.0
2013-01-02,HUF,4216.75,104,0.72,40.52,15000.0,0.0,0.0,237.56,237.56,237.56,116.38,16130.0
2013-01-02,INR,0.0,56,0.57,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16130.0
2013-01-02,ILS,0.0,54,0.67,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16130.0
2013-01-02,KRW,3682.35,57,1.07,65.08,15000.0,0.0,0.0,-49.56,-49.56,-49.56,-146.71,16130.0
2013-01-02,MXN,0.0,46,0.72,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16130.0
