Date,Currency,Optimal Risk Weight,Std Dev,Expected Return,Optimal DV01,Portfolio Volatility,1-Day Change,T-Costs,1D Gross Return,1D Net Return,Cumulative Gross Return,Cumulative Net Return,DV01 Portfolio Volatility
2013-01-01,CLP,6935.29,76,0.86,90.83,15000.0,6935.29,181.65,0.0,-181.65,0.0,-181.65,14392.0
2013-01-01,CNY,-12323.1,68,-0.7,-181.73,15000.0,-12323.1,181.73,0.0,-181.73,0.0,-181.73,14392.0
2013-01-01,COP,6243.31,76,0.96,82.6,15000.0,6243.31,247.81,-0.0,-247.81,0.0,-247.81,14392.0
2013-01-01,CZK,0.0,39,0.7,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,14392.0
2013-01-01,HUF,0.0,104,0.47,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,14392.0
2013-01-01,INR,0.0,56,0.37,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,14392.0
2013-01-01,ILS,0.0,54,0.74,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,14392.0
2013-01-01,KRW,4256.08,57,0.83,74.86,15000.0,4256.08,112.28,-0.0,-112.28,0.0,-112.28,14392.0
2013-01-01,MXN,0.0,46,0.45,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,14392.0
2013-01-01,PLN,4232.18,67,0.84,63.51,15000.0,4232.18,95.26,-0.0,-95.26,0.0,-95.26,14392.0
2013-01-01,ZAR,0.0,66,0.87,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,14392.0
2013-01-02,CLP,6935.29,76,0.85,91.18,15000.0,0.0,0.0,-400.21,-400.21,-400.21,-581.86,16749.0
2013-01-02,CNY,-12323.1,67,-0.32,-182.6,15000.0,0.0,0.0,1187.73,1187.73,1187.73,1006.0,16749.0
2013-01-02,COP,6243.31,75,0.91,82.92,15000.0,0.0,0.0,190.88,190.88,190.88,-56.93,16749.0
2013-01-02,CZK,2789.33,39,0.75,71.82,15000.0,2789.33,107.72,-0.0,-107.72,0.0,-107.72,16749.0
2013-01-02,HUF,2992.95,104,0.43,28.76,15000.0,2992.95,86.28,0.0,-86.28,0.0,-86.28,16749.0
2013-01-02,INR,0.0,56,0.41,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16749.0
2013-01-02,ILS,0.0,54,0.74,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16749.0
2013-01-02,KRW,4256.08,57,0.86,75.22,15000.0,0.0,0.0,-57.28,-57.28,-57.28,-169.57,16749.0
2013-01-02,MXN,0.0,46,0.44,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16749.0
2013-01-02,PLN,4232.18,67,0.83,63.11,15000.0,0.0,0.0,-461.78,-461.78,-461.78,-557.04,16749.0
2013-01-02,ZAR,2743.87,66,0.85,41.74,15000.0,2743.87,62.61,0.0,-62.61,0.0,-62.61,16749.0
2013-01-03,CLP,6935.29,76,0.84,91.64,15000.0,0.0,0.0,-45.0,-45.0,-445.21,-626.86,15580.0
2013-01-03,CNY,-7448.4,67,-0.05,-110.83,15000.0,4874.7,71.77,32.11,-39.66,1219.84,966.34,15580.0
2013-01-03,COP,6243.31,75,0.86,83.32,15000.0,0.0,0.0,276.0,276.0,466.88,219.07,15580.0
2013-01-03,CZK,2789.33,39,0.79,72.01,15000.0,0.0,0.0,-67.26,-67.26,-67.26,-174.99,15580.0
2013-01-03,HUF,2992.95,103,0.39,28.92,15000.0,0.0,0.0,51.13,51.13,51.13,-35.15,15580.0
2013-01-03,INR,0.0,56,0.5,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,15580.0
2013-01-03,ILS,0.0,54,0.7,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,15580.0
2013-01-03,KRW,4256.08,57,0.89,75.28,15000.0,0.0,0.0,410.5,410.5,353.22,240.93,15580.0
2013-01-03,MXN,0.0,45,0.44,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,15580.0
2013-01-03,PLN,4232.18,68,0.82,61.89,15000.0,0.0,0.0,-434.29,-434.29,-896.07,-991.33,15580.0
2013-01-03,ZAR,2743.87,65,0.83,41.91,15000.0,0.0,0.0,-143.22,-143.22,-143.22,-205.83,15580.0
2013-01-04,CLP,4386.71,75,0.83,58.29,15000.0,-2548.58,66.69,98.62,31.93,-346.59,-594.93,13876.0
2013-01-04,CNY,-7448.4,67,0.12,-110.77,15000.0,0.0,0.0,671.05,671.05,1890.89,1637.39,13876.0
2013-01-04,COP,6243.31,80,0.81,77.57,15000.0,0.0,0.0,3137.58,3137.58,3604.47,3356.66,13876.0
2013-01-04,CZK,2789.33,39,0.81,72.03,15000.0,0.0,0.0,-86.88,-86.88,-154.14,-261.87,13876.0
2013-01-04,HUF,2992.95,103,0.37,28.92,15000.0,0.0,0.0,-428.51,-428.51,-377.39,-463.66,13876.0
2013-01-04,INR,0.0,56,0.58,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,13876.0
2013-01-04,ILS,0.0,55,0.65,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,13876.0
2013-01-04,KRW,4256.08,56,0.9,75.65,15000.0,0.0,0.0,-77.42,-77.42,275.8,163.51,13876.0
2013-01-04,MXN,0.0,45,0.49,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,13876.0
2013-01-04,PLN,4232.18,70,0.79,60.45,15000.0,0.0,0.0,-164.93,-164.93,-1061.01,-1156.27,13876.0
2013-01-04,ZAR,2743.87,66,0.82,41.89,15000.0,0.0,0.0,-191.96,-191.96,-335.18,-397.79,13876.0
2013-01-07,CLP,4386.71,75,0.81,58.62,15000.0,0.0,0.0,-4.18,-4.18,-350.77,-599.11,15478.0
2013-01-07,CNY,-3585.52,67,0.26,-53.49,15000.0,3862.88,57.29,-401.46,-458.75,1489.42,1178.64,15478.0
2013-01-07,COP,6243.31,80,0.77,77.91,15000.0,0.0,0.0,-2603.17,-2603.17,1001.3,753.49,15478.0
2013-01-07,CZK,5795.67,39,0.84,149.68,15000.0,3006.34,116.48,174.97,58.5,20.83,-203.37,15478.0
2013-01-07,HUF,2992.95,103,0.35,28.96,15000.0,0.0,0.0,-13.0,-13.0,-390.39,-476.66,15478.0
2013-01-07,INR,0.0,55,0.68,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,15478.0
2013-01-07,ILS,0.0,55,0.59,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,15478.0
2013-01-07,KRW,4256.08,56,0.91,76.05,15000.0,0.0,0.0,-38.22,-38.22,237.58,125.29,15478.0
2013-01-07,MXN,0.0,45,0.52,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,15478.0
2013-01-07,PLN,4232.18,71,0.77,59.52,15000.0,0.0,0.0,103.4,103.4,-957.6,-1052.86,15478.0
2013-01-07,ZAR,2743.87,65,0.82,42.05,15000.0,0.0,0.0,152.29,152.29,-182.89,-245.5,15478.0
2013-01-08,CLP,1581.6,74,0.79,21.26,15000.0,-2805.12,74.73,30.42,-44.31,-320.35,-643.42,16209.0
2013-01-08,CNY,-920.45,67,0.44,-13.8,15000.0,2665.07,39.68,-193.5,-233.19,1295.92,945.45,16209.0
2013-01-08,COP,6243.31,81,0.75,77.49,15000.0,0.0,0.0,783.44,783.44,1784.74,1536.93,16209.0
2013-01-08,CZK,5795.67,39,0.88,150.0,15000.0,0.0,0.0,153.46,153.46,174.28,-49.92,16209.0
