Date,Currency,Optimal Risk Weight,Std Dev,Expected Return,Optimal DV01,Portfolio Volatility,1-Day Change,T-Costs,1D Gross Return,1D Net Return,Cumulative Gross Return,Cumulative Net Return,DV01 Portfolio Volatility
2013-01-01,CLP,7159.43,76,0.62,93.76,15000.0,7159.43,187.52,0.0,-187.52,0.0,-187.52,16449.0
2013-01-01,CNY,-12568.54,68,-0.69,-185.35,15000.0,-12568.54,185.35,0.0,-185.35,0.0,-185.35,16449.0
2013-01-01,COP,5225.4,76,0.72,69.14,15000.0,5225.4,207.41,-0.0,-207.41,0.0,-207.41,16449.0
2013-01-01,CZK,-4143.3,39,0.05,-106.33,15000.0,-4143.3,159.49,0.0,-159.49,0.0,-159.49,16449.0
2013-01-01,HUF,-4858.04,104,-0.39,-46.54,15000.0,-4858.04,139.61,0.0,-139.61,0.0,-139.61,16449.0
2013-01-01,INR,-5831.72,56,-0.15,-103.33,15000.0,-5831.72,206.66,0.0,-206.66,0.0,-206.66,16449.0
2013-01-01,ILS,3141.36,54,0.68,58.09,15000.0,3141.36,116.17,0.0,-116.17,0.0,-116.17,16449.0
2013-01-01,KRW,8419.37,57,0.61,148.08,15000.0,8419.37,222.12,-0.0,-222.12,0.0,-222.12,16449.0
2013-01-01,MXN,-4513.61,46,-0.37,-98.22,15000.0,-4513.61,98.22,-0.0,-98.22,0.0,-98.22,16449.0
2013-01-01,PLN,3829.78,67,0.29,57.47,15000.0,3829.78,86.21,-0.0,-86.21,0.0,-86.21,16449.0
2013-01-01,ZAR,0.0,66,0.31,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16449.0
2013-01-02,CLP,7159.43,76,0.62,94.13,15000.0,0.0,0.0,-413.14,-413.14,-413.14,-600.67,15973.0
2013-01-02,CNY,-5484.86,67,0.07,-81.27,15000.0,7083.68,104.08,1211.39,1107.31,1211.39,921.96,15973.0
2013-01-02,COP,5225.4,75,0.6,69.4,15000.0,0.0,0.0,159.76,159.76,159.76,-47.65,15973.0
2013-01-02,CZK,-4143.3,39,0.19,-106.68,15000.0,0.0,0.0,388.41,388.41,388.41,228.92,15973.0
2013-01-02,HUF,-4858.04,104,-0.47,-46.68,15000.0,0.0,0.0,-273.69,-273.69,-273.69,-413.29,15973.0
2013-01-02,INR,-5831.72,56,-0.05,-103.69,15000.0,0.0,0.0,20.35,20.35,20.35,-186.3,15973.0
2013-01-02,ILS,3141.36,54,0.67,58.21,15000.0,0.0,0.0,-298.23,-298.23,-298.23,-414.4,15973.0
2013-01-02,KRW,8419.37,57,0.72,148.8,15000.0,0.0,0.0,-113.32,-113.32,-113.32,-335.44,15973.0
2013-01-02,MXN,-7459.15,46,-0.37,-163.17,15000.0,-2945.54,64.95,-110.04,-174.99,-110.04,-273.22,15973.0
2013-01-02,PLN,3829.78,67,0.27,57.11,15000.0,0.0,0.0,-417.87,-417.87,-417.87,-504.08,15973.0
2013-01-02,ZAR,0.0,66,0.29,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,15973.0
2013-01-03,CLP,968.01,76,0.61,12.79,15000.0,-6191.43,162.67,-46.45,-209.12,-459.59,-809.79,15546.0
2013-01-03,CNY,2586.12,67,0.6,38.48,15000.0,8070.98,119.76,14.29,-105.47,1225.68,816.49,15546.0
2013-01-03,COP,5225.4,75,0.48,69.74,15000.0,0.0,0.0,231.0,231.0,390.76,183.35,15546.0
2013-01-03,CZK,-163.94,39,0.32,-4.23,15000.0,3979.36,153.67,99.91,-53.75,488.32,175.17,15546.0
2013-01-03,HUF,-4858.04,103,-0.56,-46.94,15000.0,0.0,0.0,-82.99,-82.99,-356.67,-496.28,15546.0
2013-01-03,INR,-5831.72,56,0.21,-104.07,15000.0,0.0,0.0,32.65,32.65,53.01,-153.65,15546.0
2013-01-03,ILS,3141.36,54,0.58,58.08,15000.0,0.0,0.0,-89.17,-89.17,-387.4,-503.57,15546.0
2013-01-03,KRW,8419.37,57,0.82,148.92,15000.0,0.0,0.0,812.05,812.05,698.73,476.61,15546.0
