Date,Currency,Optimal Risk Weight,Std Dev,Expected Return,Optimal DV01,Portfolio Volatility,1-Day Change,T-Costs,1D Gross Return,1D Net Return,Cumulative Gross Return,Cumulative Net Return,DV01 Portfolio Volatility
2013-01-01,CLP,-3255.84,76,-0.14,-42.64,15000.0,-3255.84,85.28,0.0,-85.28,0.0,-85.28,16048.0
2013-01-01,CNY,0.0,68,0.1,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16048.0
2013-01-01,COP,6528.66,76,0.45,86.38,15000.0,6528.66,259.14,-0.0,-259.14,0.0,-259.14,16048.0
2013-01-01,CZK,5809.16,39,0.35,149.08,15000.0,5809.16,223.61,0.0,-223.61,0.0,-223.61,16048.0
2013-01-01,HUF,5566.98,104,0.21,53.33,15000.0,5566.98,159.98,0.0,-159.98,0.0,-159.98,16048.0
2013-01-01,INR,0.0,56,-0.1,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16048.0
2013-01-01,ILS,-4757.13,54,-0.28,-87.96,15000.0,-4757.13,175.93,0.0,-175.93,0.0,-175.93,16048.0
2013-01-01,KRW,3973.76,57,0.19,69.89,15000.0,3973.76,104.84,-0.0,-104.84,0.0,-104.84,16048.0
2013-01-01,MXN,9636.34,46,0.79,209.7,15000.0,9636.34,209.7,-0.0,-209.7,0.0,-209.7,16048.0
2013-01-01,PLN,-8208.27,67,-0.45,-123.18,15000.0,-8208.27,184.76,-0.0,-184.76,0.0,-184.76,16048.0
2013-01-01,ZAR,-5611.89,66,-0.37,-84.89,15000.0,-5611.89,127.33,0.0,-127.33,0.0,-127.33,16048.0
2013-01-02,CLP,-5950.22,76,-0.27,-78.23,15000.0,-2694.38,71.18,187.88,116.7,187.88,31.43,16947.0
2013-01-02,CNY,4687.6,67,0.24,69.46,15000.0,4687.6,69.46,-0.0,-69.46,0.0,-69.46,16947.0
2013-01-02,COP,6528.66,75,0.4,86.71,15000.0,0.0,0.0,199.61,199.61,199.61,-59.53,16947.0
2013-01-02,CZK,5809.16,39,0.43,149.57,15000.0,0.0,0.0,-544.58,-544.58,-544.58,-768.19,16947.0
2013-01-02,HUF,5566.98,104,0.29,53.49,15000.0,0.0,0.0,313.62,313.62,313.62,153.65,16947.0
2013-01-02,INR,0.0,56,-0.05,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16947.0
2013-01-02,ILS,-4757.13,54,-0.21,-88.15,15000.0,0.0,0.0,451.62,451.62,451.62,275.69,16947.0
2013-01-02,KRW,3973.76,57,0.27,70.23,15000.0,0.0,0.0,-53.48,-53.48,-53.48,-158.32,16947.0
2013-01-02,MXN,9636.34,46,0.73,210.8,15000.0,0.0,0.0,234.93,234.93,234.93,25.23,16947.0
2013-01-02,PLN,-8208.27,67,-0.38,-122.41,15000.0,0.0,0.0,895.62,895.62,895.62,710.86,16947.0
2013-01-02,ZAR,-5611.89,66,-0.47,-85.36,15000.0,0.0,0.0,-30.88,-30.88,-30.88,-158.22,16947.0
2013-01-03,CLP,-5950.22,76,-0.36,-78.62,15000.0,0.0,0.0,38.6,38.6,226.49,70.03,16701.0
2013-01-03,CNY,4687.6,67,0.37,69.75,15000.0,0.0,0.0,-12.21,-12.21,-12.21,-81.67,16701.0
2013-01-03,COP,6528.66,75,0.36,87.13,15000.0,0.0,0.0,288.62,288.62,488.22,229.08,16701.0
