Date,Currency,Optimal Risk Weight,Std Dev,Expected Return,Optimal DV01,Portfolio Volatility,1-Day Change,T-Costs,1D Gross Return,1D Net Return,Cumulative Gross Return,Cumulative Net Return,DV01 Portfolio Volatility
2013-01-01,CLP,-2819.6,76,-0.12,-36.93,15000.0,-2819.6,73.85,0.0,-73.85,0.0,-73.85,16030.0
2013-01-01,CNY,0.0,68,0.07,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16030.0
2013-01-01,COP,6770.4,76,0.48,89.58,15000.0,6770.4,268.73,-0.0,-268.73,0.0,-268.73,16030.0
2013-01-01,CZK,5432.56,39,0.32,139.41,15000.0,5432.56,209.12,0.0,-209.12,0.0,-209.12,16030.0
2013-01-01,HUF,5199.02,104,0.18,49.8,15000.0,5199.02,149.4,0.0,-149.4,0.0,-149.4,16030.0
2013-01-01,INR,0.0,56,-0.11,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16030.0
2013-01-01,ILS,-4971.16,54,-0.3,-91.92,15000.0,-4971.16,183.84,0.0,-183.84,0.0,-183.84,16030.0
2013-01-01,KRW,3768.27,57,0.16,66.28,15000.0,3768.27,99.42,-0.0,-99.42,0.0,-99.42,16030.0
2013-01-01,MXN,9911.37,46,0.82,215.69,15000.0,9911.37,215.69,-0.0,-215.69,0.0,-215.69,16030.0
2013-01-01,PLN,-8297.09,67,-0.47,-124.51,15000.0,-8297.09,186.76,-0.0,-186.76,0.0,-186.76,16030.0
2013-01-01,ZAR,-5272.55,66,-0.35,-79.76,15000.0,-5272.55,119.63,0.0,-119.63,0.0,-119.63,16030.0
2013-01-02,CLP,-5552.32,76,-0.25,-73.0,15000.0,-2732.72,72.14,162.71,90.57,162.71,16.71,16842.0
2013-01-02,CNY,4169.3,67,0.21,61.78,15000.0,4169.3,61.78,-0.0,-61.78,0.0,-61.78,16842.0
2013-01-02,COP,6770.4,75,0.43,89.92,15000.0,0.0,0.0,207.0,207.0,207.0,-61.74,16842.0
2013-01-02,CZK,5432.56,39,0.4,139.87,15000.0,0.0,0.0,-509.27,-509.27,-509.27,-718.39,16842.0
2013-01-02,HUF,5199.02,104,0.26,49.96,15000.0,0.0,0.0,292.89,292.89,292.89,143.49,16842.0
2013-01-02,INR,0.0,56,-0.06,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16842.0
2013-01-02,ILS,-4971.16,54,-0.23,-92.11,15000.0,0.0,0.0,471.94,471.94,471.94,288.1,16842.0
2013-01-02,KRW,3768.27,57,0.24,66.6,15000.0,0.0,0.0,-50.72,-50.72,-50.72,-150.13,16842.0
