Date,Currency,Optimal Risk Weight,Std Dev,Expected Return,Optimal DV01,Portfolio Volatility,1-Day Change,T-Costs,1D Gross Return,1D Net Return,Cumulative Gross Return,Cumulative Net Return,DV01 Portfolio Volatility
2013-01-01,CLP,7042.91,76,0.18,92.23,15000.0,7042.91,184.47,0.0,-184.47,0.0,-184.47,16390.0
2013-01-01,CNY,-9803.03,68,-0.78,-144.57,15000.0,-9803.03,144.57,0.0,-144.57,0.0,-144.57,16390.0
2013-01-01,COP,0.0,76,0.06,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16390.0
2013-01-01,CZK,-8911.17,39,-0.97,-228.68,15000.0,-8911.17,343.02,0.0,-343.02,0.0,-343.02,16390.0
2013-01-01,HUF,-9208.52,104,-0.83,-88.21,15000.0,-9208.52,264.62,0.0,-264.62,0.0,-264.62,16390.0
2013-01-01,INR,0.0,56,-0.22,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16390.0
2013-01-01,ILS,0.0,54,-0.15,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16390.0
2013-01-01,KRW,-4492.0,57,-0.72,-79.01,15000.0,-4492.0,118.51,-0.0,-118.51,0.0,-118.51,16390.0
2013-01-01,MXN,0.0,46,-0.31,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16390.0
2013-01-01,PLN,4164.92,67,-0.08,62.5,15000.0,4164.92,93.75,-0.0,-93.75,0.0,-93.75,16390.0
2013-01-01,ZAR,5376.48,66,0.34,81.33,15000.0,5376.48,121.99,0.0,-121.99,0.0,-121.99,16390.0
2013-01-02,CLP,7042.91,76,0.42,92.59,15000.0,0.0,0.0,-406.42,-406.42,-406.42,-590.89,16415.0
2013-01-02,CNY,-9803.03,67,-1.06,-145.26,15000.0,0.0,0.0,944.84,944.84,944.84,800.27,16415.0
2013-01-02,COP,0.0,75,0.15,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16415.0
2013-01-02,CZK,-8911.17,39,-1.1,-229.43,15000.0,0.0,0.0,835.37,835.37,835.37,492.35,16415.0
2013-01-02,HUF,-9208.52,104,-0.97,-88.48,15000.0,0.0,0.0,-518.78,-518.78,-518.78,-783.4,16415.0
2013-01-02,INR,0.0,56,-0.32,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16415.0
2013-01-02,ILS,0.0,54,-0.25,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16415.0
2013-01-02,KRW,-4492.0,57,-0.87,-79.39,15000.0,0.0,0.0,60.46,60.46,60.46,-58.05,16415.0
2013-01-02,MXN,0.0,46,-0.21,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16415.0
2013-01-02,PLN,4164.92,67,-0.18,62.11,15000.0,0.0,0.0,-454.44,-454.44,-454.44,-548.19,16415.0
2013-01-02,ZAR,5376.48,66,0.55,81.78,15000.0,0.0,0.0,29.59,29.59,29.59,-92.4,16415.0
2013-01-03,CLP,7042.91,76,0.58,93.06,15000.0,0.0,0.0,-45.69,-45.69,-452.11,-636.58,16442.0
2013-01-03,CNY,-9803.03,67,-1.3,-145.87,15000.0,0.0,0.0,25.54,25.54,970.38,825.81,16442.0
2013-01-03,COP,0.0,75,0.2,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16442.0
2013-01-03,CZK,-8911.17,39,-1.22,-230.04,15000.0,0.0,0.0,214.88,214.88,1050.26,707.24,16442.0
2013-01-03,HUF,-9208.52,103,-1.08,-88.98,15000.0,0.0,0.0,-157.3,-157.3,-676.08,-940.7,16442.0
2013-01-03,INR,0.0,56,-0.36,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16442.0
2013-01-03,ILS,0.0,54,-0.32,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16442.0
2013-01-03,KRW,-4492.0,57,-0.99,-79.45,15000.0,0.0,0.0,-433.25,-433.25,-372.79,-491.3,16442.0
2013-01-03,MXN,0.0,45,-0.13,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16442.0
2013-01-03,PLN,4164.92,68,-0.24,60.91,15000.0,0.0,0.0,-427.39,-427.39,-881.83,-975.58,16442.0
2013-01-03,ZAR,5376.48,65,0.72,82.12,15000.0,0.0,0.0,-280.64,-280.64,-251.05,-373.04,16442.0
2013-01-04,CLP,7042.91,75,0.62,93.59,15000.0,0.0,0.0,100.15,100.15,-351.97,-536.44,16425.0
2013-01-04,CNY,-9803.03,67,-1.44,-145.79,15000.0,0.0,0.0,883.18,883.18,1853.56,1709.0,16425.0
2013-01-04,COP,0.0,80,0.26,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16425.0
2013-01-04,CZK,-8911.17,39,-1.27,-230.11,15000.0,0.0,0.0,277.56,277.56,1327.81,984.79,16425.0
2013-01-04,HUF,-9208.52,103,-1.16,-88.99,15000.0,0.0,0.0,1318.43,1318.43,642.35,377.73,16425.0
2013-01-04,INR,0.0,56,-0.39,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16425.0
2013-01-04,ILS,0.0,55,-0.37,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16425.0
2013-01-04,KRW,-4492.0,56,-1.08,-79.84,15000.0,0.0,0.0,81.71,81.71,-291.09,-409.59,16425.0
2013-01-04,MXN,0.0,45,-0.07,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16425.0
2013-01-04,PLN,4164.92,70,-0.32,59.49,15000.0,0.0,0.0,-162.31,-162.31,-1044.14,-1137.89,16425.0
2013-01-04,ZAR,5376.48,66,0.75,82.08,15000.0,0.0,0.0,-376.13,-376.13,-627.19,-749.18,16425.0
2013-01-07,CLP,7042.91,75,0.63,94.12,15000.0,0.0,0.0,-6.71,-6.71,-358.68,-543.15,16430.0
2013-01-07,CNY,-9803.03,67,-1.55,-146.23,15000.0,0.0,0.0,-528.37,-528.37,1325.19,1180.62,16430.0
2013-01-07,COP,0.0,80,0.31,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16430.0
2013-01-07,CZK,-8911.17,39,-1.33,-230.14,15000.0,0.0,0.0,-558.98,-558.98,768.83,425.81,16430.0
2013-01-07,HUF,-9208.52,103,-1.23,-89.1,15000.0,0.0,0.0,39.99,39.99,682.34,417.71,16430.0
2013-01-07,INR,0.0,55,-0.41,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16430.0
2013-01-07,ILS,0.0,55,-0.41,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16430.0
2013-01-07,KRW,-4492.0,56,-1.17,-80.26,15000.0,0.0,0.0,40.34,40.34,-250.75,-369.25,16430.0
2013-01-07,MXN,0.0,45,-0.04,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16430.0
2013-01-07,PLN,4164.92,71,-0.37,58.57,15000.0,0.0,0.0,101.76,101.76,-942.38,-1036.13,16430.0
2013-01-07,ZAR,5376.48,65,0.78,82.4,15000.0,0.0,0.0,298.4,298.4,-328.78,-450.78,16430.0
2013-01-08,CLP,7042.91,74,0.66,94.66,15000.0,0.0,0.0,48.84,48.84,-309.84,-494.31,16442.0
2013-01-08,CNY,-9803.03,67,-1.64,-147.01,15000.0,0.0,0.0,-529.05,-529.05,796.14,651.58,16442.0
2013-01-08,COP,0.0,81,0.33,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16442.0
2013-01-08,CZK,-8911.17,39,-1.38,-230.63,15000.0,0.0,0.0,-235.95,-235.95,532.88,189.86,16442.0
2013-01-08,HUF,-9208.52,103,-1.27,-89.41,15000.0,0.0,0.0,-324.24,-324.24,358.1,93.47,16442.0
2013-01-08,INR,0.0,55,-0.42,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16442.0
2013-01-08,ILS,0.0,55,-0.44,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16442.0
2013-01-08,KRW,-4492.0,56,-1.23,-80.51,15000.0,0.0,0.0,-226.04,-226.04,-476.79,-595.3,16442.0
2013-01-08,MXN,0.0,45,0.02,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16442.0
2013-01-08,PLN,4164.92,71,-0.41,58.54,15000.0,0.0,0.0,476.26,476.26,-466.12,-559.87,16442.0
2013-01-08,ZAR,5376.48,65,0.85,82.81,15000.0,0.0,0.0,195.68,195.68,-133.1,-255.09,16442.0
2013-01-09,CLP,7042.91,74,0.68,95.04,15000.0,0.0,0.0,268.31,268.31,-41.54,-226.01,16452.0
2013-01-09,CNY,-9803.03,66,-1.7,-147.75,15000.0,0.0,0.0,28.03,28.03,824.17,679.61,16452.0
2013-01-09,COP,0.0,80,0.34,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16452.0
2013-01-09,CZK,-8911.17,38,-1.41,-231.67,15000.0,0.0,0.0,454.76,454.76,987.64,644.62,16452.0
2013-01-09,HUF,-9208.52,103,-1.31,-89.6,15000.0,0.0,0.0,-330.78,-330.78,27.32,-237.3,16452.0
2013-01-09,INR,0.0,55,-0.43,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16452.0
2013-01-09,ILS,0.0,55,-0.47,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16452.0
2013-01-09,KRW,-4492.0,56,-1.27,-80.69,15000.0,0.0,0.0,-5.24,-5.24,-482.03,-600.54,16452.0
2013-01-09,MXN,0.0,45,0.1,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16452.0
2013-01-09,PLN,4164.92,73,-0.47,57.42,15000.0,0.0,0.0,-1047.09,-1047.09,-1513.21,-1606.96,16452.0
2013-01-09,ZAR,5376.48,65,0.88,83.25,15000.0,0.0,0.0,71.6,71.6,-61.5,-183.49,16452.0
2013-01-10,CLP,7042.91,74,0.72,95.46,15000.0,0.0,0.0,-101.09,-101.09,-142.63,-327.1,16454.0
2013-01-10,CNY,-9803.03,66,-1.76,-148.61,15000.0,0.0,0.0,396.71,396.71,1220.88,1076.32,16454.0
2013-01-10,COP,0.0,80,0.38,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16454.0
2013-01-10,CZK,-8911.17,38,-1.46,-232.78,15000.0,0.0,0.0,151.94,151.94,1139.58,796.56,16454.0
2013-01-10,HUF,-9208.52,103,-1.36,-89.02,15000.0,0.0,0.0,718.3,718.3,745.62,481.0,16454.0
2013-01-10,INR,0.0,55,-0.49,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16454.0
