Date,Currency,Optimal Risk Weight,Std Dev,Expected Return,Optimal DV01,Portfolio Volatility,1-Day Change,T-Costs,1D Gross Return,1D Net Return,Cumulative Gross Return,Cumulative Net Return,DV01 Portfolio Volatility
2013-01-01,CLP,6444.32,76,0.11,84.4,15000.0,6444.32,168.79,0.0,-168.79,0.0,-168.79,16690.0
2013-01-01,CNY,-11743.83,68,-1.65,-173.19,15000.0,-11743.83,173.19,0.0,-173.19,0.0,-173.19,16690.0
2013-01-01,COP,3039.49,76,0.7,40.22,15000.0,3039.49,120.65,-0.0,-120.65,0.0,-120.65,16690.0
2013-01-01,CZK,-7262.06,39,-1.43,-186.36,15000.0,-7262.06,279.54,0.0,-279.54,0.0,-279.54,16690.0
2013-01-01,HUF,-8644.01,104,-1.46,-82.8,15000.0,-8644.01,248.4,0.0,-248.4,0.0,-248.4,16690.0
2013-01-01,INR,0.0,56,-0.5,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16690.0
2013-01-01,ILS,0.0,54,-0.58,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,16690.0
2013-01-01,KRW,-3426.8,57,-1.28,-60.27,15000.0,-3426.8,90.41,-0.0,-90.41,0.0,-90.41,16690.0
2013-01-01,MXN,2661.64,46,0.2,57.92,15000.0,2661.64,57.92,-0.0,-57.92,0.0,-57.92,16690.0
2013-01-01,PLN,0.0,67,-0.64,0.0,15000.0,0.0,0.0,-0.0,-0.0,0.0,0.0,16690.0
2013-01-01,ZAR,2799.59,66,0.09,42.35,15000.0,2799.59,63.52,0.0,-63.52,0.0,-63.52,16690.0
2013-01-02,CLP,6444.32,76,0.42,84.72,15000.0,0.0,0.0,-371.88,-371.88,-371.88,-540.67,16697.0
2013-01-02,CNY,-11743.83,67,-2.02,-174.02,15000.0,0.0,0.0,1131.9,1131.9,1131.9,958.71,16697.0
2013-01-02,COP,3039.49,75,0.85,40.37,15000.0,0.0,0.0,92.93,92.93,92.93,-27.72,16697.0
2013-01-02,CZK,-7262.06,39,-1.58,-186.97,15000.0,0.0,0.0,680.78,680.78,680.78,401.24,16697.0
